L -30, 125, 37,  63, 125, 37,  153, 153, 153
L 63, 125, 37,  125, 63, 37,  153, 153, 153
L 125, 63, 37,  125, -31, 37,  153, 153, 153
L 125, -31, 37,  62, -94, 37,  153, 153, 153
L 62, -94, 37,  -31, -94, 37,  153, 153, 153
L -31, -94, 37,  -94, -31, 37,  153, 153, 153
L -94, -31, 37,  -94, 62, 37,  153, 153, 153
L -94, 62, 37,  -30, 125, 37,  153, 153, 153
L -96, -31, 37,  -96, 62, 37,  0, 255, 0
L -94, -30, 37,  -114, -30, 37,  153, 153, 153
L -114, -30, 37,  -142, -30, 37,  153, 153, 153
L -142, -30, 37,  -175, -57, 37,  153, 153, 153
L -175, -57, 37,  -200, -62, 37,  153, 153, 153
L -200, -62, 37,  -211, -53, 37,  153, 153, 153
L -211, -53, 37,  -264, -30, 37,  153, 153, 153
L -264, -30, 37,  -315, -58, 37,  153, 153, 153
L -315, -58, 37,  -460, -62, 37,  153, 153, 153
L -460, -62, 37,  -522, -33, 37,  153, 153, 153
L -522, -33, 37,  -526, 45, 37,  153, 153, 153
L -96, 62, 37,  -150, 61, 37,  153, 153, 153
L -150, 61, 37,  -170, 77, 37,  153, 153, 153
L -170, 77, 37,  -185, 93, 37,  153, 153, 153
L -185, 93, 37,  -220, 67, 37,  153, 153, 153
L -220, 67, 37,  -248, 61, 37,  153, 153, 153
L -248, 61, 37,  -316, 89, 37,  153, 153, 153
L -316, 89, 37,  -353, 140, 37,  153, 153, 153
L -353, 140, 37,  -447, 140, 37,  153, 153, 153
L -447, 140, 37,  -478, 95, 37,  153, 153, 153
L -478, 95, 37,  -526, 62, 37,  153, 153, 153
L -526, 62, 37,  -526, -30, 37,  153, 153, 153
L -353, 138, 37,  -447, 138, 37,  0, 255, 0
L -447, 138, 37,  -446, 287, 37,  153, 153, 153
L -446, 287, 37,  -469, 311, 37,  153, 153, 153
L -469, 311, 37,  -734, 321, 37,  153, 153, 153
L -734, 321, 37,  -734, 1021, 37,  153, 153, 153
L -734, 1021, 37,  -642, 1021, 37,  153, 153, 153
L -642, 1021, 37,  -642, 824, 37,  153, 153, 153
L -642, 742, 37,  -642, 600, 37,  153, 153, 153
L -642, 516, 37,  -642, 415, 37,  153, 153, 153
L -642, 415, 37,  -446, 413, 37,  153, 153, 153
L -732, 1019, 37,  -732, 900, 37,  0, 255, 0
L -354, 161, 37,  -354, 161, 37,  153, 153, 153
L -354, 161, 37,  -354, 287, 37,  153, 153, 153
L -354, 287, 37,  -322, 320, 37,  153, 153, 153
L -322, 320, 37,  -66, 321, 37,  153, 153, 153
L -66, 321, 37,  -66, 1011, 37,  153, 153, 153
L -66, 1011, 37,  -158, 1021, 37,  153, 153, 153
L -158, 1021, 37,  -158, 415, 37,  153, 153, 153
L -158, 415, 37,  -359, 414, 37,  153, 153, 153
L -359, 414, 37,  -358, 425, 37,  153, 153, 153
L -46, 1021, 1037,  32, 1021, 1037,  153, 153, 153
L 32, 1021, 1037,  33, 1149, 1037,  153, 153, 153
L 33, 1149, 1037,  124, 1149, 1037,  153, 153, 153
L 124, 1149, 1037,  125, 966, 1037,  153, 153, 153
L 30, 929, 1037,  30, 929, 1037,  153, 153, 153
L 30, 929, 1037,  -29, 929, 1037,  153, 153, 153
L -29, 929, 1037,  -46, 945, 1037,  153, 153, 153
L -46, 945, 1037,  -66, 941, 1037,  153, 153, 153
L -66, 941, 1037,  -66, 860, 1037,  153, 153, 153
L 49, 1157, 1037,  49, 1157, 1037,  153, 153, 153
L 49, 1157, 1037,  49, 1184, 1037,  153, 153, 153
L 49, 1184, 1037,  -62, 1185, 1037,  153, 153, 153
L -62, 1185, 1037,  -62, 1469, 1037,  153, 153, 153
L -62, 1469, 1037,  213, 1469, 1037,  153, 153, 153
L 213, 1469, 1037,  221, 1202, 1037,  153, 153, 153
L 221, 1202, 1037,  108, 1185, 1037,  153, 153, 153
L 108, 1185, 1037,  109, 1153, 1037,  153, 153, 153
L -470, 830, 37,  -470, 830, 37,  153, 153, 153
L -470, 830, 37,  -470, 917, 37,  153, 153, 153
L -470, 917, 37,  -466, 917, 37,  153, 153, 153
L -466, 917, 37,  -466, 910, 37,  153, 153, 153
L -466, 910, 37,  -458, 909, 37,  153, 153, 153
L -458, 909, 37,  -458, 861, 37,  153, 153, 153
L -458, 861, 37,  -416, 820, 37,  153, 153, 153
L -416, 820, 37,  -384, 821, 37,  153, 153, 153
L -384, 821, 37,  -342, 862, 37,  153, 153, 153
L -342, 862, 37,  -342, 909, 37,  153, 153, 153
L -342, 909, 37,  -334, 909, 37,  153, 153, 153
L -334, 909, 37,  -334, 917, 37,  153, 153, 153
L -334, 917, 37,  -330, 917, 37,  153, 153, 153
L -330, 917, 37,  -330, 829, 37,  153, 153, 153
L -330, 829, 37,  -216, 827, 37,  153, 153, 153
L -216, 827, 37,  -214, 917, 37,  153, 153, 153
L -214, 917, 37,  -178, 917, 37,  153, 153, 153
L -178, 917, 37,  -178, 909, 37,  153, 153, 153
L -178, 909, 37,  -170, 909, 37,  153, 153, 153
L -471, 829, 37,  -586, 829, 37,  153, 153, 153
L -586, 829, 37,  -586, 917, 37,  153, 153, 153
L -586, 917, 37,  -622, 917, 37,  153, 153, 153
L -622, 917, 37,  -622, 911, 37,  153, 153, 153
L 33, 928, 1037,  33, 928, 1037,  153, 153, 153
L 33, 928, 1037,  33, 801, 1037,  153, 153, 153
L 33, 801, 1037,  125, 801, 1037,  153, 153, 153
L 125, 801, 1037,  125, 1149, 1037,  153, 153, 153
L 110, 1149, 1037,  110, 1149, 1037,  0, 255, 0
L 110, 1149, 1037,  47, 1149, 1037,  0, 255, 0
L -58, 1005, 1037,  -58, 1005, 1037,  0, 255, 0
L -58, 1005, 1037,  -58, 950, 1037,  0, 255, 0
L 112, 801, 1037,  112, 801, 1037,  0, 255, 0
L 112, 801, 1037,  47, 801, 1037,  0, 255, 0
L 0, 1249, 1037,  0, 1408, 1037,  0, 0, 255
L 0, 1408, 1037,  161, 1407, 1037,  0, 0, 255
L 161, 1407, 1037,  157, 1248, 1042,  0, 0, 255
L 157, 1248, 1042,  -1, 1246, 1037,  0, 0, 255
L 149, 1254, 1074,  7, 1255, 1077,  0, 0, 255
L 7, 1255, 1077,  7, 1401, 1067,  0, 0, 255
L 7, 1401, 1067,  151, 1399, 1076,  0, 0, 255
L 151, 1399, 1076,  151, 1252, 1064,  0, 0, 255
L -66, 1021, 1037,  -164, 1021, 1008,  153, 153, 153
L -164, 1021, 1008,  -195, 1021, 795,  153, 153, 153
L -195, 1021, 795,  -560, 1021, 557,  153, 153, 153
L -560, 1021, 557,  -621, 1021, 894,  153, 153, 153
L 49, 797, 1037,  49, 781, 1037,  153, 153, 153
L 49, 781, 1037,  31, 780, 1037,  153, 153, 153
L 31, 780, 1037,  -30, 702, 1037,  153, 153, 153
L -30, 702, 1037,  -29, 607, 1037,  153, 153, 153
L -29, 607, 1037,  32, 529, 1037,  153, 153, 153
L 32, 529, 1037,  126, 529, 1037,  153, 153, 153
L 126, 529, 1037,  189, 608, 1037,  153, 153, 153
L 189, 608, 1037,  189, 702, 1037,  153, 153, 153
L 189, 702, 1037,  127, 780, 1037,  153, 153, 153
L 127, 780, 1037,  108, 782, 1037,  153, 153, 153
L 108, 782, 1037,  109, 795, 1037,  153, 153, 153
L -1345, 1377, -1242,  -1346, 1279, -1242,  153, 153, 153
L -1346, 1279, -1242,  -1247, 1277, -1242,  153, 153, 153
L -1247, 1277, -1242,  -1247, 1378, -1242,  153, 153, 153
L -1247, 1378, -1242,  -1344, 1377, -1242,  153, 153, 153
L -13, 2413, -9076,  -26, 2383, -9195,  153, 153, 153
L -26, 2383, -9195,  -14, 2356, -9089,  153, 153, 153
L -14, 2356, -9089,  58, 2353, -9076,  153, 153, 153
L -13, 2412, -9075,  70, 2413, -9073,  153, 153, 153
L 70, 2413, -9073,  378, 2414, -9057,  153, 153, 153
L 378, 2414, -9057,  380, 2353, -9071,  153, 153, 153
L 380, 2353, -9071,  -13, 2354, -9073,  153, 153, 153
L -13, 2412, -9076,  -25, 2382, -9199,  0, 153, 0
L -25, 2382, -9199,  -14, 2355, -9083,  0, 153, 0
L -14, 2355, -9083,  4, 2352, -9067,  0, 153, 0
L 4, 2352, -9067,  15, 2365, -9105,  0, 153, 0
L 15, 2365, -9105,  21, 2405, -9110,  0, 153, 0
L 21, 2405, -9110,  13, 2411, -9085,  0, 153, 0
L 13, 2411, -9085,  -7, 2414, -9063,  0, 153, 0
L -738, 945, 1037,  -753, 945, 1037,  153, 153, 153
L -753, 945, 1037,  -754, 929, 1037,  153, 153, 153
L -754, 929, 1037,  -1150, 929, 1037,  153, 153, 153
L -1150, 929, 1037,  -1150, 1163, 1037,  153, 153, 153
L -1150, 1163, 1037,  -1134, 1165, 1037,  153, 153, 153
L -1134, 1165, 1037,  -1134, 1177, 1037,  153, 153, 153
