L 503, -100, -52,  476, -100, -44,  0, 0, 255
L 476, -100, -44,  462, -113, -79,  0, 0, 255
L 462, -113, -79,  461, -127, -161,  0, 0, 255
L 461, -127, -161,  434, -128, -182,  0, 0, 255
L 434, -128, -182,  434, -154, -199,  0, 0, 255
L 434, -154, -199,  419, -197, -314,  0, 0, 255
L 419, -197, -314,  379, -211, -247,  0, 0, 255
L 379, -211, -247,  374, -211, -250,  0, 0, 255
L 374, -211, -250,  372, -213, -328,  0, 0, 255
L 372, -213, -328,  366, -213, -328,  0, 0, 255
L 366, -213, -328,  365, -211, -325,  0, 0, 255
L 365, -211, -325,  280, -225, -273,  0, 0, 255
L 280, -225, -273,  266, -351, -185,  0, 0, 255
L 266, -351, -185,  266, -406, -219,  0, 0, 255
L 266, -406, -219,  253, -475, -249,  0, 0, 255
L 253, -475, -249,  277, -490, -46,  0, 0, 255
L 277, -490, -46,  294, -532, -22,  0, 0, 255
L 294, -532, -22,  294, -545, -20,  0, 0, 255
L 294, -545, -20,  280, -560, -19,  0, 0, 255
L 280, -560, -19,  280, -573, -12,  0, 0, 255
L 280, -573, -12,  294, -587, -35,  0, 0, 255
L 294, -587, -35,  294, -601, -15,  0, 0, 255
L 294, -601, -15,  322, -628, -21,  0, 0, 255
L 322, -628, -21,  341, -632, -22,  0, 0, 255
L 341, -632, -22,  348, -628, -16,  0, 0, 255
L 348, -628, -16,  364, -626, -36,  0, 0, 255
L 364, -626, -36,  364, -642, -28,  0, 0, 255
L 364, -642, -28,  376, -642, -16,  0, 0, 255
L 376, -642, -16,  378, -659, -40,  0, 0, 255
L 378, -659, -40,  365, -672, -40,  0, 0, 255
L 365, -672, -40,  377, -683, -30,  0, 0, 255
L 377, -683, -30,  404, -657, 29,  0, 0, 255
L 404, -657, 29,  389, -629, -37,  0, 0, 255
L 389, -629, -37,  389, -617, -33,  0, 0, 255
L 389, -617, -33,  373, -615, -46,  0, 0, 255
L 373, -615, -46,  375, -602, -22,  0, 0, 255
L 375, -602, -22,  361, -587, -20,  0, 0, 255
L 361, -587, -20,  347, -573, -27,  0, 0, 255
L 347, -573, -27,  347, -532, -29,  0, 0, 255
L 347, -532, -29,  361, -490, -24,  0, 0, 255
L 361, -490, -24,  336, -436, -10,  0, 0, 255
L 336, -436, -10,  292, -463, -233,  0, 0, 255
L 292, -463, -233,  277, -448, -164,  0, 0, 255
L 277, -448, -164,  293, -418, -280,  0, 0, 255
L 293, -418, -280,  320, -418, -201,  0, 0, 255
L 320, -418, -201,  347, -378, -234,  0, 0, 255
L 347, -378, -234,  334, -351, -259,  0, 0, 255
L 334, -351, -259,  291, -336, -331,  0, 0, 255
L 291, -336, -331,  306, -265, -344,  0, 0, 255
L 306, -265, -344,  362, -223, -227,  0, 0, 255
L 362, -223, -227,  365, -222, -328,  0, 0, 255
L 365, -222, -328,  374, -221, -328,  0, 0, 255
L 374, -221, -328,  377, -222, -297,  0, 0, 255
L 377, -222, -297,  432, -209, -210,  0, 0, 255
L 432, -209, -210,  462, -167, -278,  0, 0, 255
L 462, -167, -278,  475, -180, -257,  0, 0, 255
L 475, -180, -257,  501, -167, -260,  0, 0, 255
L 501, -167, -260,  503, -138, -31,  0, 0, 255
L 503, -138, -31,  503, -100, -31,  0, 0, 255
L 175, -202, 0,  145, -234, -41,  0, 0, 255
L 145, -234, -41,  130, -225, -19,  0, 0, 255
L 130, -225, -19,  125, -222, -19,  0, 0, 255
L 125, -222, -19,  84, -234, -20,  0, 0, 255
L 84, -234, -20,  1, -224, -20,  0, 0, 255
L 1, -224, -20,  -26, -223, -35,  0, 0, 255
L -26, -223, -35,  -14, -196, -37,  0, 0, 255
L -14, -196, -37,  -24, -110, -28,  0, 0, 255
L -24, -110, -28,  -34, -92, -40,  0, 0, 255
L -34, -92, -40,  0, -53, -35,  0, 0, 255
L 0, -53, -35,  12, -59, -29,  0, 0, 255
L 12, -59, -29,  55, -61, -35,  0, 0, 255
L 55, -61, -35,  110, -58, -45,  0, 0, 255
L 110, -58, -45,  125, -72, -39,  0, 0, 255
L 125, -72, -39,  152, -83, -55,  0, 0, 255
L 152, -83, -55,  181, -154, -64,  0, 0, 255
L 181, -154, -64,  165, -183, -35,  0, 0, 255
L 165, -183, -35,  176, -203, 1,  0, 0, 255
L 84, -234, 0,  77, -270, 0,  153, 153, 153
L 77, -270, 0,  -3, -294, 0,  153, 153, 153
L -3, -294, 0,  -12, -302, 0,  153, 153, 153
L -12, -302, 0,  -13, -291, 0,  153, 153, 153
L -13, -291, 0,  -29, -278, 0,  153, 153, 153
L -29, -278, 0,  -44, -278, 0,  153, 153, 153
L -44, -278, 0,  -58, -293, 0,  153, 153, 153
L -58, -293, 0,  -57, -310, 0,  153, 153, 153
L -57, -310, 0,  -42, -324, 0,  153, 153, 153
L -42, -324, 0,  -30, -324, 0,  153, 153, 153
L -30, -324, 0,  -30, -358, 0,  153, 153, 153
L -30, -358, 0,  -99, -292, 0,  153, 153, 153
L -99, -292, 0,  -143, -293, 0,  153, 153, 153
L -143, -293, 0,  -180, -331, 0,  153, 153, 153
L -180, -331, 0,  -193, -194, 0,  153, 153, 153
L -193, -194, 0,  -180, -153, 0,  153, 153, 153
L -180, -153, 0,  -180, -110, 0,  153, 153, 153
L -180, -110, 0,  -194, -70, 0,  153, 153, 153
L -194, -70, 0,  -180, 1, 0,  153, 153, 153
L -180, 1, 0,  -180, 52, 0,  153, 153, 153
L -180, 52, 0,  -138, 42, 0,  153, 153, 153
L -138, 42, 0,  -150, 66, 0,  153, 153, 153
L -150, 66, 0,  -162, 111, 0,  153, 153, 153
L -162, 111, 0,  -126, 123, 0,  153, 153, 153
L -126, 123, 0,  -96, 140, 0,  153, 153, 153
L -96, 140, 0,  -97, 183, 0,  153, 153, 153
L -97, 183, 0,  -167, 239, 0,  153, 153, 153
L -167, 239, 0,  -236, 253, 0,  153, 153, 153
L -236, 253, 0,  -236, 347, 0,  153, 153, 153
L -236, 347, 0,  -166, 362, 0,  153, 153, 153
L -166, 362, 0,  -152, 378, 0,  153, 153, 153
L -152, 378, 0,  -168, 393, 0,  153, 153, 153
L -168, 393, 0,  -181, 393, 0,  153, 153, 153
L -181, 393, 0,  -193, 405, 0,  153, 153, 153
L -193, 405, 0,  -180, 431, 0,  153, 153, 153
L -180, 431, 0,  -166, 448, 0,  153, 153, 153
L -166, 448, 0,  -168, 505, 0,  153, 153, 153
L -168, 505, 0,  -195, 505, 0,  153, 153, 153
L -195, 505, 0,  -222, 532, 0,  153, 153, 153
L -222, 532, 0,  -237, 575, 0,  153, 153, 153
L -237, 575, 0,  -223, 605, 0,  153, 153, 153
L -223, 605, 0,  -135, 605, 0,  153, 153, 153
L -135, 605, 0,  -131, 609, 0,  153, 153, 153
L -150, 593, 0,  -193, 593, 0,  153, 153, 153
L -193, 593, 0,  -210, 575, 0,  153, 153, 153
L -210, 575, 0,  -212, 558, 0,  153, 153, 153
L -212, 558, 0,  -196, 543, 0,  153, 153, 153
L -196, 543, 0,  -168, 556, 0,  153, 153, 153
L -168, 556, 0,  -142, 530, 0,  153, 153, 153
L -142, 530, 0,  -142, 448, 0,  153, 153, 153
L -142, 448, 0,  -169, 417, 0,  153, 153, 153
L -169, 417, 0,  -157, 405, 0,  153, 153, 153
L -157, 405, 0,  -142, 377, 0,  153, 153, 153
L -142, 377, 0,  -142, 350, 0,  153, 153, 153
L -142, 350, 0,  -185, 307, 0,  153, 153, 153
L -185, 307, 0,  -212, 264, 0,  153, 153, 153
L -212, 264, 0,  -141, 249, 0,  153, 153, 153
L -141, 249, 0,  -72, 180, 0,  153, 153, 153
L -72, 180, 0,  -72, 140, 0,  153, 153, 153
L -72, 140, 0,  -99, 113, 0,  153, 153, 153
L -99, 113, 0,  -142, 96, 0,  153, 153, 153
L -142, 96, 0,  -114, 68, 0,  153, 153, 153
L -114, 68, 0,  -97, -2, 0,  153, 153, 153
L -97, -2, 0,  -67, -1, 0,  153, 153, 153
L -67, -1, 0,  0, 66, 0,  153, 153, 153
L 0, 66, 0,  42, 53, 0,  153, 153, 153
L 42, 53, 0,  85, 85, 0,  153, 153, 153
L 85, 85, 0,  72, 110, 0,  153, 153, 153
L 72, 110, 0,  85, 151, 0,  153, 153, 153
L 85, 151, 0,  101, 166, 0,  153, 153, 153
L 101, 166, 0,  127, 180, 0,  153, 153, 153
L 127, 180, 0,  141, 195, 0,  153, 153, 153
L 141, 195, 0,  181, 261, 0,  153, 153, 153
L 181, 261, 0,  196, 249, 0,  153, 153, 153
L 196, 249, 0,  211, 250, 0,  153, 153, 153
L 211, 250, 0,  225, 264, 0,  153, 153, 153
L 225, 264, 0,  225, 279, 0,  153, 153, 153
L 225, 279, 0,  208, 295, 0,  153, 153, 153
L 208, 295, 0,  193, 294, 0,  153, 153, 153
L 193, 294, 0,  183, 284, 0,  153, 153, 153
L 183, 284, 0,  183, 305, 0,  153, 153, 153
L 183, 305, 0,  198, 306, 0,  153, 153, 153
L 198, 306, 0,  247, 321, 0,  153, 153, 153
L 247, 321, 0,  362, 346, 0,  153, 153, 153
L 362, 346, 0,  445, 347, 0,  153, 153, 153
L 445, 347, 0,  528, 306, 0,  153, 153, 153
L 528, 306, 0,  529, 277, 0,  153, 153, 153
L 529, 277, 0,  542, 239, 0,  153, 153, 153
L 542, 239, 0,  543, 176, 0,  153, 153, 153
L 543, 176, 0,  502, 59, 0,  153, 153, 153
L 502, 59, 0,  489, 44, 0,  153, 153, 153
L 489, 44, 0,  475, 43, 0,  153, 153, 153
L 475, 43, 0,  451, 15, 0,  153, 153, 153
L 451, 15, 0,  445, 0, 0,  153, 153, 153
L 445, 0, 0,  459, -14, 0,  153, 153, 153
L -156, -111, 0,  -170, -126, 0,  153, 153, 153
L -170, -126, 0,  -168, -143, 0,  153, 153, 153
L -168, -143, 0,  -154, -156, 0,  153, 153, 153
L -154, -156, 0,  -137, -154, 0,  153, 153, 153
L -137, -154, 0,  -124, -140, 0,  153, 153, 153
L -124, -140, 0,  -125, -124, 0,  153, 153, 153
L -125, -124, 0,  -141, -110, 0,  153, 153, 153
L -141, -110, 0,  -152, -110, 0,  153, 153, 153
L -54, -250, 0,  -71, -236, 0,  153, 153, 153
L -71, -236, 0,  -86, -237, 0,  153, 153, 153
L -86, -237, 0,  -100, -252, 0,  153, 153, 153
L -100, -252, 0,  -99, -268, 0,  153, 153, 153
L -99, -268, 0,  -84, -282, 0,  153, 153, 153
L -84, -282, 0,  -70, -282, 0,  153, 153, 153
L -70, -282, 0,  -54, -265, 0,  153, 153, 153
L -54, -265, 0,  -54, -250, 0,  153, 153, 153
L -110, -209, 0,  -111, -194, 0,  153, 153, 153
L -111, -194, 0,  -127, -180, 0,  153, 153, 153
L -127, -180, 0,  -142, -181, 0,  153, 153, 153
L -142, -181, 0,  -156, -198, 0,  153, 153, 153
L -156, -198, 0,  -155, -212, 0,  153, 153, 153
L -155, -212, 0,  -140, -226, 0,  153, 153, 153
L -140, -226, 0,  -124, -225, 0,  153, 153, 153
L -124, -225, 0,  -108, -209, 0,  153, 153, 153
L 125, 67, 0,  141, 68, 0,  153, 153, 153
L 141, 68, 0,  155, 83, 0,  153, 153, 153
L 155, 83, 0,  154, 99, 0,  153, 153, 153
L 154, 99, 0,  139, 113, 0,  153, 153, 153
L 139, 113, 0,  123, 112, 0,  153, 153, 153
L 123, 112, 0,  109, 97, 0,  153, 153, 153
L 109, 97, 0,  110, 81, 0,  153, 153, 153
L 110, 81, 0,  124, 67, 0,  153, 153, 153
L 207, 55, 0,  208, 39, 0,  153, 153, 153
L 208, 39, 0,  224, 25, 0,  153, 153, 153
L 224, 25, 0,  238, 25, 0,  153, 153, 153
L 238, 25, 0,  253, 41, 0,  153, 153, 153
L 253, 41, 0,  252, 57, 0,  153, 153, 153
L 252, 57, 0,  236, 71, 0,  153, 153, 153
L 236, 71, 0,  221, 71, 0,  153, 153, 153
L 221, 71, 0,  207, 55, 0,  153, 153, 153
L 209, 81, 0,  225, 82, 0,  153, 153, 153
L 225, 82, 0,  239, 97, 0,  153, 153, 153
L 239, 97, 0,  238, 113, 0,  153, 153, 153
L 238, 113, 0,  223, 127, 0,  153, 153, 153
L 223, 127, 0,  208, 127, 0,  153, 153, 153
L 208, 127, 0,  193, 111, 0,  153, 153, 153
L 193, 111, 0,  194, 95, 0,  153, 153, 153
L 194, 95, 0,  209, 81, 0,  153, 153, 153
L 250, 143, 0,  250, 95, 0,  153, 153, 153
L 250, 95, 0,  309, 95, 0,  153, 153, 153
L 309, 95, 0,  309, 169, 0,  153, 153, 153
L 309, 169, 0,  275, 169, 0,  153, 153, 153
L 275, 169, 0,  275, 143, 0,  153, 153, 153
L 275, 143, 0,  250, 143, 0,  153, 153, 153
L 361, 193, 0,  368, 179, 0,  153, 153, 153
L 368, 179, 0,  376, 172, 0,  153, 153, 153
L 376, 172, 0,  391, 165, 0,  153, 153, 153
L 391, 165, 0,  419, 165, 0,  153, 153, 153
L 419, 165, 0,  436, 174, 0,  153, 153, 153
L 436, 174, 0,  449, 194, 0,  153, 153, 153
L 449, 194, 0,  448, 225, 0,  153, 153, 153
L 448, 225, 0,  434, 246, 0,  153, 153, 153
L 434, 246, 0,  419, 253, 0,  153, 153, 153
L 419, 253, 0,  390, 253, 0,  153, 153, 153
L 390, 253, 0,  376, 246, 0,  153, 153, 153
L 376, 246, 0,  368, 238, 0,  153, 153, 153
