L 676, -190, 137,  676, -190, 137,  153, 153, 153
L 676, -190, 137,  679, -171, 137,  153, 153, 153
L 679, -171, 137,  723, -152, 137,  153, 153, 153
L 723, -152, 137,  723, -196, 179,  153, 153, 153
L 723, -196, 179,  689, -203, 137,  153, 153, 153
L 689, -203, 137,  676, -171, 137,  153, 153, 153
L 703, 181, 65,  703, 181, 65,  153, 153, 153
L 703, 181, 65,  715, 165, 74,  153, 153, 153
L 715, 165, 74,  718, 143, 73,  153, 153, 153
L 718, 143, 73,  721, 123, 61,  153, 153, 153
L 721, 123, 61,  730, 115, 31,  153, 153, 153
L 730, 115, 31,  722, 105, 31,  153, 153, 153
L 722, 105, 31,  719, 102, 31,  153, 153, 153
L 719, 102, 31,  712, 97, 31,  153, 153, 153
L 712, 97, 31,  689, 97, 31,  153, 153, 153
L 689, 97, 31,  678, 93, 31,  153, 153, 153
L 678, 93, 31,  661, 81, 31,  153, 153, 153
L 661, 81, 31,  655, 47, 31,  153, 153, 153
L 655, 47, 31,  655, 12, 31,  153, 153, 153
L 655, 12, 31,  629, 17, 31,  153, 153, 153
L 629, 17, 31,  610, 13, 31,  153, 153, 153
L 610, 13, 31,  595, -6, 31,  153, 153, 153
L 595, -6, 31,  595, -29, 31,  153, 153, 153
L 595, -29, 31,  600, -59, 31,  153, 153, 153
L 600, -59, 31,  610, -73, 31,  153, 153, 153
L 610, -73, 31,  655, -75, -67,  153, 153, 153
L 738, 90, 31,  738, 90, 31,  153, 153, 153
L 738, 90, 31,  713, 81, 31,  153, 153, 153
L 713, 81, 31,  689, 81, 31,  153, 153, 153
L 689, 81, 31,  677, 69, 31,  153, 153, 153
L 677, 69, 31,  667, 50, 31,  153, 153, 153
L 667, 50, 31,  667, 15, 31,  153, 153, 153
L 667, 15, 31,  669, 12, 31,  153, 153, 153
L 669, 12, 31,  717, 12, 31,  153, 153, 153
L 717, 12, 31,  727, -30, 31,  153, 153, 153
L 727, -30, 31,  722, -73, 31,  153, 153, 153
L 722, -73, 31,  668, -73, 25,  153, 153, 153
L 668, -73, 25,  667, -76, -68,  153, 153, 153
L 667, -76, -68,  667, -115, -68,  153, 153, 153
L 667, -115, -68,  733, -117, -68,  153, 153, 153
L 733, -117, -68,  733, -117, -68,  153, 153, 153
L 733, -117, -68,  733, -117, -68,  153, 153, 153
L 733, -117, -68,  763, -117, 31,  153, 153, 153
L 763, -117, 31,  767, -151, 131,  153, 153, 153
L 767, -151, 131,  787, -152, 131,  153, 153, 153
L 787, -152, 131,  787, -170, 131,  153, 153, 153
L 787, -170, 131,  902, -172, 131,  153, 153, 153
L 902, -172, 131,  903, -256, 131,  153, 153, 153
L 903, -256, 131,  917, -271, 131,  153, 153, 153
L 917, -271, 131,  917, -334, 131,  153, 153, 153
L 917, -334, 131,  902, -350, 131,  153, 153, 153
L 902, -350, 131,  902, -373, 131,  153, 153, 153
L 902, -373, 131,  890, -373, 131,  153, 153, 153
L 890, -373, 131,  890, -373, 131,  153, 153, 153
L 890, -373, 131,  890, -351, 131,  153, 153, 153
L 890, -351, 131,  905, -335, 131,  153, 153, 153
L 905, -335, 131,  905, -270, 131,  153, 153, 153
L 905, -270, 131,  890, -254, 131,  153, 153, 153
L 890, -254, 131,  890, -224, 131,  153, 153, 153
L 890, -224, 131,  883, -223, 131,  153, 153, 153
L 883, -223, 131,  882, -238, 131,  153, 153, 153
L 882, -238, 131,  820, -238, 131,  153, 153, 153
L 820, -238, 131,  820, -197, 131,  153, 153, 153
L 820, -197, 131,  882, -197, 131,  153, 153, 153
L 882, -197, 131,  883, -211, 131,  153, 153, 153
L 883, -211, 131,  889, -211, 131,  153, 153, 153
L 889, -211, 131,  890, -184, 131,  153, 153, 153
L 890, -184, 131,  890, -184, 131,  153, 153, 153
L 890, -184, 131,  788, -183, 131,  153, 153, 153
L 788, -183, 131,  786, -200, 131,  153, 153, 153
L 786, -200, 131,  735, -203, 131,  153, 153, 153
L 735, -203, 131,  735, -185, 131,  153, 153, 153
L 735, -185, 131,  727, -184, 131,  153, 153, 153
L 727, -184, 131,  727, -203, 209,  153, 153, 153
L 727, -203, 209,  675, -203, 171,  153, 153, 153
L 675, -203, 171,  675, -152, 171,  153, 153, 153
L 675, -152, 171,  727, -152, 131,  153, 153, 153
L 727, -152, 131,  727, -170, 131,  153, 153, 153
L 727, -170, 131,  735, -171, 131,  153, 153, 153
L 735, -171, 131,  735, -152, 131,  153, 153, 153
L 735, -152, 131,  754, -151, 131,  153, 153, 153
L 754, -151, 131,  755, -129, 31,  153, 153, 153
L 755, -129, 31,  573, -129, 31,  153, 153, 153
L 573, -129, 31,  573, -201, 131,  153, 153, 153
