L 911, -742, -354, 918, -736, -38, 0, 0, 0
L 918, -736, -38, 922, -726, -38, 0, 0, 0
L 922, -726, -38, 917, -720, -37, 0, 0, 0
L 917, -720, -37, 911, -715, -34, 0, 0, 0
L 911, -715, -34, 910, -648, -33, 0, 0, 0
L 910, -648, -33, 952, -644, -31, 0, 0, 0
L 952, -644, -31, 958, -648, -34, 0, 0, 0
L 958, -648, -34, 961, -648, -34, 0, 0, 0
L 961, -648, -34, 965, -647, -33, 0, 0, 0
L 965, -647, -33, 968, -645, -34, 0, 0, 0
L 968, -645, -34, 974, -643, -37, 0, 0, 0
L 974, -643, -37, 988, -645, -38, 0, 0, 0
L 988, -645, -38, 995, -647, -38, 0, 0, 0
L 995, -647, -38, 998, -655, -38, 0, 0, 0
L 998, -655, -38, 1003, -661, -38, 0, 0, 0
L 1003, -661, -38, 1006, -654, -38, 0, 0, 0
L 1006, -654, -38, 1070, -653, -45, 0, 0, 0
L 1060, -687, -457, 1006, -687, -38, 0, 0, 0
L 1006, -687, -38, 1006, -678, -38, 0, 0, 0
L 1006, -678, -38, 1001, -676, -38, 0, 0, 0
L 1001, -676, -38, 1001, -687, -38, 0, 0, 0
L 1001, -687, -38, 992, -692, -38, 0, 0, 0
L 992, -692, -38, 973, -693, -37, 0, 0, 0
L 973, -693, -37, 968, -689, -34, 0, 0, 0
L 968, -689, -34, 958, -690, -35, 0, 0, 0
L 958, -690, -35, 958, -695, -33, 0, 0, 0
L 958, -695, -33, 957, -815, -33, 0, 0, 0
L 957, -815, -33, 898, -815, -33, 0, 0, 0
L 918, -781, -387, 923, -773, -38, 0, 0, 0
L 923, -773, -38, 919, -764, -38, 0, 0, 0
L 919, -764, -38, 914, -757, -36, 0, 0, 0
L 910, -742, -350, 900, -743, -34, 0, 0, 0
L 900, -743, -34, 898, -743, -34, 0, 0, 0
L 897, -755, -348, 909, -755, -34, 0, 0, 0
L 909, -755, -34, 919, -763, -38, 0, 0, 0
L 1072, -653, -457, 1072, -653, -45, 0, 0, 0
L 1072, -653, -45, 1087, -659, -45, 0, 0, 0
L 1087, -659, -45, 1100, -675, -45, 0, 0, 0
L 1100, -675, -45, 1101, -748, -52, 0, 0, 0
L 1101, -748, -52, 1091, -765, -52, 0, 0, 0
L 1091, -765, -52, 1076, -774, -52, 0, 0, 0
L 1076, -774, -52, 994, -775, -59, 0, 0, 0
L 994, -775, -59, 979, -768, -59, 0, 0, 0
L 979, -768, -59, 966, -754, -59, 0, 0, 0
L 966, -754, -59, 964, -702, -68, 0, 0, 0
L 964, -702, -68, 964, -637, -68, 0, 0, 0
L 964, -637, -68, 960, -627, -68, 0, 0, 0
L 960, -627, -68, 800, -627, -68, 0, 0, 0
L 800, -627, -68, 800, -553, -68, 0, 0, 0
L 800, -553, -68, 774, -551, -67, 0, 0, 0
L 774, -551, -67, 772, -568, -71, 0, 0, 0
L 772, -568, -71, 790, -569, -71, 0, 0, 0
L 790, -569, -71, 790, -639, -71, 0, 0, 0
L 790, -639, -71, 795, -641, -74, 0, 0, 0
L 795, -641, -74, 799, -641, -76, 0, 0, 0
L 799, -641, -76, 800, -635, -76, 0, 0, 0
L 800, -635, -76, 874, -635, -76, 0, 0, 0
L 874, -635, -76, 874, -682, -76, 0, 0, 0
L 874, -682, -76, 800, -683, -76, 0, 0, 0
L 800, -683, -76, 800, -660, -76, 0, 0, 0
L 800, -660, -76, 744, -659, -71, 0, 0, 0
L 744, -659, -71, 744, -596, -71, 0, 0, 0
L 744, -596, -71, 720, -595, -71, 0, 0, 0
L 720, -595, -71, 720, -501, -71, 0, 0, 0
L 720, -501, -71, 772, -501, -71, 0, 0, 0
L 772, -501, -71, 774, -509, -67, 0, 0, 0
L 774, -509, -67, 798, -509, -68, 0, 0, 0
L 798, -509, -68, 800, -492, -68, 0, 0, 0
L 800, -492, -68, 720, -491, -68, 0, 0, 0
L 720, -491, -68, 720, -440, -68, 0, 0, 0
L 720, -440, -68, 689, -439, -68, 0, 0, 0
L 689, -439, -68, 690, -427, -71, 0, 0, 0
L 690, -427, -71, 686, -425, -72, 0, 0, 0
L 686, -425, -72, 684, -435, -72, 0, 0, 0
L 684, -401, -729, 684, -410, -72, 0, 0, 0
L 684, -410, -72, 688, -410, -72, 0, 0, 0
L 688, -410, -72, 689, -397, -68, 0, 0, 0
L 689, -397, -68, 762, -397, -68, 0, 0, 0
L 762, -397, -68, 762, -448, -68, 0, 0, 0
L 762, -448, -68, 842, -449, -68, 0, 0, 0
L 842, -449, -68, 842, -584, -68, 0, 0, 0
L 842, -584, -68, 864, -585, -68, 0, 0, 0
L 864, -585, -68, 866, -581, -68, 0, 0, 0
L 866, -581, -68, 880, -579, -71, 0, 0, 0
L 890, -579, -717, 894, -579, -71, 0, 0, 0
L 894, -579, -71, 894, -581, -71, 0, 0, 0
L 894, -581, -71, 905, -581, -68, 0, 0, 0
L 905, -581, -68, 905, -584, -68, 0, 0, 0
L 905, -584, -68, 997, -585, -68, 0, 0, 0
L 997, -585, -68, 997, -627, -68, 0, 0, 0
L 997, -627, -68, 1001, -635, -68, 0, 0, 0
L 1001, -635, -68, 1003, -696, -68, 0, 0, 0
L 1003, -696, -68, 1003, -735, -60, 0, 0, 0
L 1003, -735, -60, 1060, -745, -52, 0, 0, 0
L 1060, -745, -52, 1062, -687, -45, 0, 0, 0
L 1062, -687, -45, 1006, -687, -38, 0, 0, 0
L 883, -578, -717, 882, -575, -71, 0, 0, 0
L 882, -575, -71, 878, -575, -71, 0, 0, 0
L 878, -575, -71, 852, -573, -71, 0, 0, 0
L 852, -573, -71, 852, -497, -71, 0, 0, 0
L 852, -497, -71, 855, -497, -71, 0, 0, 0
L 855, -497, -71, 856, -495, -71, 0, 0, 0
L 856, -495, -71, 856, -493, -71, 0, 0, 0
L 856, -493, -71, 852, -491, -71, 0, 0, 0
L 852, -491, -71, 854, -433, -80, 0, 0, 0
L 854, -433, -80, 855, -433, -80, 0, 0, 0
L 855, -433, -80, 856, -428, -80, 0, 0, 0
L 856, -428, -80, 772, -427, -89, 0, 0, 0
L 772, -427, -89, 772, -352, -89, 0, 0, 0
L 772, -352, -89, 768, -351, -88, 0, 0, 0
L 768, -351, -88, 766, -355, -89, 0, 0, 0
L 766, -355, -89, 660, -355, -89, 0, 0, 0
L 660, -355, -89, 660, -241, -89, 0, 0, 0
L 660, -241, -89, 663, -241, -89, 0, 0, 0
L 663, -241, -89, 664, -236, -89, 0, 0, 0
L 664, -236, -89, 660, -235, -89, 0, 0, 0
L 660, -235, -89, 652, -220, -89, 0, 0, 0
L 652, -220, -89, 648, -204, -89, 0, 0, 0
L 648, -204, -89, 648, -181, -98, 0, 0, 0
L 648, -181, -98, 651, -166, -98, 0, 0, 0
L 651, -166, -98, 660, -149, -98, 0, 0, 0
L 660, -149, -98, 681, -149, -98, 0, 0, 0
L 681, -149, -98, 697, -180, -98, 0, 0, 0
L 697, -180, -98, 701, -184, -98, 0, 0, 0
L 701, -184, -98, 706, -185, -98, 0, 0, 0
L 706, -185, -98, 708, -181, -98, 0, 0, 0
L 708, -181, -98, 767, -181, -98, 0, 0, 0
L 767, -181, -98, 768, -177, -98, 0, 0, 0
L 768, -177, -98, 760, -175, -98, 0, 0, 0
L 760, -175, -98, 760, -129, -98, 0, 0, 0
L 760, -129, -98, 838, -129, -98, 0, 0, 0
L 838, -129, -98, 841, -148, -93, 0, 0, 0
L 841, -148, -93, 842, -175, -93, 0, 0, 0
L 842, -175, -93, 840, -175, -94, 0, 0, 0
L 840, -175, -94, 840, -203, -94, 0, 0, 0
L 840, -203, -94, 834, -227, -94, 0, 0, 0
L 834, -227, -94, 834, -244, -96, 0, 0, 0
L 834, -244, -96, 837, -259, -100, 0, 0, 0
L 837, -259, -100, 849, -276, -102, 0, 0, 0
L 849, -276, -102, 854, -280, -103, 0, 0, 0
L 854, -280, -103, 858, -285, -103, 0, 0, 0
L 858, -285, -103, 863, -281, -103, 0, 0, 0
L 863, -281, -103, 861, -277, -103, 0, 0, 0
L 861, -277, -103, 877, -277, -103, 0, 0, 0
L 877, -277, -103, 886, -275, -106, 0, 0, 0
L 886, -275, -106, 891, -272, -107, 0, 0, 0
L 891, -272, -107, 899, -257, -107, 0, 0, 0
L 899, -257, -107, 960, -257, -104, 0, 0, 0
L 960, -257, -104, 961, -260, -104, 0, 0, 0
